time_s,command_linear_mps,command_yaw_radps,left_target_mps,right_target_mps,left_measured_mps,right_measured_mps,linear_measured_mps,yaw_imu_radps,left_pwm,right_pwm,battery_v,motor_temp_c,x_m,y_m,heading_deg,fault
2.990000,0.300000,0.000000,0.300000,0.300000,0.310540,0.310540,0.310540,0.000000,0.645176,0.645176,14.116812,31.855389,0.341674,0.000000,0.000000,none
2.995000,0.300000,0.000000,0.300000,0.300000,0.310542,0.310542,0.310542,0.000000,0.645096,0.645096,14.116809,31.886784,0.343227,0.000000,0.000000,none
3.000000,0.300000,0.000000,0.300000,0.300000,0.310542,0.310542,0.310542,0.000000,0.645016,0.645016,14.116808,31.918163,0.344779,0.000000,0.000000,none
3.005000,0.300000,0.000000,0.300000,0.300000,0.310541,0.310541,0.310541,0.000000,0.644936,0.644936,14.116810,31.949526,0.346332,0.000000,0.000000,none
3.010000,0.300000,0.000000,0.300000,0.300000,0.310539,0.310539,0.310539,0.000000,0.644856,0.644856,14.116815,31.980871,0.347885,0.000000,0.000000,none
3.015000,0.300000,0.000000,0.300000,0.300000,0.310536,0.310536,0.310536,0.000000,0.644776,0.644776,14.116821,32.012199,0.349437,0.000000,0.000000,none
3.020000,0.300000,0.000000,0.300000,0.300000,0.310532,0.310532,0.310532,0.000000,0.644696,0.644696,14.116831,32.043510,0.350990,0.000000,0.000000,none
3.025000,0.300000,0.000000,0.300000,0.300000,0.310527,0.310527,0.310527,0.000000,0.644616,0.644616,14.116841,32.074806,0.352543,0.000000,0.000000,none
3.030000,0.300000,0.000000,0.300000,0.300000,0.310521,0.310521,0.310521,0.000000,0.644536,0.644536,14.116855,32.106083,0.354095,0.000000,0.000000,none
3.035000,0.300000,0.000000,0.300000,0.300000,0.310514,0.310514,0.310514,0.000000,0.644456,0.644456,14.116870,32.137344,0.355648,0.000000,0.000000,none
3.040000,0.300000,0.000000,0.300000,0.300000,0.310506,0.310506,0.310506,0.000000,0.644376,0.644376,14.116888,32.168587,0.357200,0.000000,0.000000,none
3.045000,0.300000,0.000000,0.300000,0.300000,0.310497,0.310497,0.310497,0.000000,0.644296,0.644296,14.116907,32.199814,0.358753,0.000000,0.000000,none
3.050000,0.300000,0.000000,0.300000,0.300000,0.310487,0.310487,0.310487,0.000000,0.644216,0.644216,14.116928,32.231022,0.360305,0.000000,0.000000,none
3.055000,0.300000,0.000000,0.300000,0.300000,0.310477,0.310477,0.310477,0.000000,0.644136,0.644136,14.116952,32.262215,0.361858,0.000000,0.000000,none
3.060000,0.300000,0.000000,0.300000,0.300000,0.310465,0.310465,0.310465,0.000000,0.644056,0.644056,14.116977,32.293392,0.363410,0.000000,0.000000,none
3.065000,0.300000,0.000000,0.300000,0.300000,0.310453,0.310453,0.310453,0.000000,0.643976,0.643976,14.117003,32.324551,0.364962,0.000000,0.000000,none
3.070000,0.300000,0.000000,0.300000,0.300000,0.310440,0.310440,0.310440,0.000000,0.643896,0.643896,14.117032,32.355694,0.366514,0.000000,0.000000,none
3.075000,0.300000,0.000000,0.300000,0.300000,0.310427,0.310427,0.310427,0.000000,0.643816,0.643816,14.117062,32.386818,0.368067,0.000000,0.000000,none
3.080000,0.300000,0.000000,0.300000,0.300000,0.310412,0.310412,0.310412,0.000000,0.643736,0.643736,14.117093,32.417927,0.369619,0.000000,0.000000,none
3.085000,0.300000,0.000000,0.300000,0.300000,0.310397,0.310397,0.310397,0.000000,0.643656,0.643656,14.117126,32.449017,0.371171,0.000000,0.000000,none
3.090000,0.300000,0.000000,0.300000,0.300000,0.310381,0.310381,0.310381,0.000000,0.643576,0.643576,14.117162,32.480091,0.372723,0.000000,0.000000,none
3.095000,0.300000,0.000000,0.300000,0.300000,0.310365,0.310365,0.310365,0.000000,0.643496,0.643496,14.117198,32.511150,0.374274,0.000000,0.000000,none
3.100000,0.300000,0.000000,0.300000,0.300000,0.310348,0.310348,0.310348,0.000000,0.643416,0.643416,14.117235,32.542191,0.375826,0.000000,0.000000,none
3.105000,0.300000,0.000000,0.300000,0.300000,0.310330,0.310330,0.310330,0.000000,0.643336,0.643336,14.117274,32.573215,0.377378,0.000000,0.000000,none
3.110000,0.300000,0.000000,0.300000,0.300000,0.310311,0.310311,0.310311,0.000000,0.643256,0.643256,14.117315,32.604221,0.378929,0.000000,0.000000,none
3.115000,0.300000,0.000000,0.300000,0.300000,0.310292,0.310292,0.310292,0.000000,0.643176,0.643176,14.117356,32.635212,0.380481,0.000000,0.000000,none
3.120000,0.300000,0.000000,0.300000,0.300000,0.310273,0.310273,0.310273,0.000000,0.643096,0.643096,14.117400,32.666183,0.382032,0.000000,0.000000,none
3.125000,0.300000,0.000000,0.300000,0.300000,0.310253,0.310253,0.310253,0.000000,0.643016,0.643016,14.117444,32.697140,0.383583,0.000000,0.000000,none
3.130000,0.300000,0.000000,0.300000,0.300000,0.310232,0.310232,0.310232,0.000000,0.642936,0.642936,14.117490,32.728081,0.385135,0.000000,0.000000,none
3.135000,0.300000,0.000000,0.300000,0.300000,0.310211,0.310211,0.310211,0.000000,0.642856,0.642856,14.117537,32.759003,0.386686,0.000000,0.000000,none
3.140000,0.300000,0.000000,0.300000,0.300000,0.310189,0.310189,0.310189,0.000000,0.642776,0.642776,14.117584,32.789909,0.388237,0.000000,0.000000,none
3.145000,0.300000,0.000000,0.300000,0.300000,0.310167,0.310167,0.310167,0.000000,0.642696,0.642696,14.117633,32.820797,0.389787,0.000000,0.000000,none
3.150000,0.300000,0.000000,0.300000,0.300000,0.310144,0.310144,0.310144,0.000000,0.642616,0.642616,14.117683,32.851669,0.391338,0.000000,0.000000,none
3.155000,0.300000,0.000000,0.300000,0.300000,0.310121,0.310121,0.310121,0.000000,0.642536,0.642536,14.117734,32.882526,0.392889,0.000000,0.000000,none
3.160000,0.300000,0.000000,0.300000,0.300000,0.310097,0.310097,0.310097,0.000000,0.642456,0.642456,14.117786,32.913364,0.394439,0.000000,0.000000,none
3.165000,0.300000,0.000000,0.300000,0.300000,0.310073,0.310073,0.310073,0.000000,0.642376,0.642376,14.117840,32.944187,0.395990,0.000000,0.000000,none
3.170000,0.300000,0.000000,0.300000,0.300000,0.310048,0.310048,0.310048,0.000000,0.642296,0.642296,14.117893,32.974991,0.397540,0.000000,0.000000,none
3.175000,0.300000,0.000000,0.300000,0.300000,0.310023,0.310023,0.310023,0.000000,0.642216,0.642216,14.117949,33.005779,0.399090,0.000000,0.000000,none
3.180000,0.300000,0.000000,0.300000,0.300000,0.309998,0.309998,0.309998,0.000000,0.642136,0.642136,14.118005,33.036552,0.400640,0.000000,0.000000,none
3.185000,0.300000,0.000000,0.300000,0.300000,0.309972,0.309972,0.309972,0.000000,0.642056,0.642056,14.118061,33.067307,0.402190,0.000000,0.000000,none
3.190000,0.300000,0.000000,0.300000,0.300000,0.309946,0.309946,0.309946,0.000000,0.641976,0.641976,14.118119,33.098045,0.403740,0.000000,0.000000,none
3.195000,0.300000,0.000000,0.300000,0.300000,0.309919,0.309919,0.309919,0.000000,0.641896,0.641896,14.118177,33.128765,0.405289,0.000000,0.000000,none
3.200000,0.300000,0.000000,0.300000,0.300000,0.309892,0.309892,0.309892,0.000000,0.641816,0.641816,14.118237,33.159470,0.406839,0.000000,0.000000,none
3.205000,0.300000,0.000000,0.300000,0.300000,0.309865,0.309865,0.309865,0.000000,0.641736,0.641736,14.118297,33.190159,0.408388,0.000000,0.000000,none
3.210000,0.300000,0.000000,0.300000,0.300000,0.309837,0.309837,0.309837,0.000000,0.641656,0.641656,14.118358,33.220829,0.409937,0.000000,0.000000,none
3.215000,0.300000,0.000000,0.300000,0.300000,0.309809,0.309809,0.309809,0.000000,0.641576,0.641576,14.118420,33.251484,0.411486,0.000000,0.000000,none
3.220000,0.300000,0.000000,0.300000,0.300000,0.309781,0.309781,0.309781,0.000000,0.641496,0.641496,14.118482,33.282120,0.413035,0.000000,0.000000,none
3.225000,0.300000,0.000000,0.300000,0.300000,0.309752,0.309752,0.309752,0.000000,0.641416,0.641416,14.118546,33.312740,0.414584,0.000000,0.000000,none
3.230000,0.300000,0.000000,0.300000,0.300000,0.309723,0.309723,0.309723,0.000000,0.641336,0.641336,14.118609,33.343346,0.416132,0.000000,0.000000,none
3.235000,0.300000,0.000000,0.300000,0.300000,0.309694,0.309694,0.309694,0.000000,0.641256,0.641256,14.118673,33.373932,0.417681,0.000000,0.000000,none
3.240000,0.300000,0.000000,0.300000,0.300000,0.309664,0.309664,0.309664,0.000000,0.641176,0.641176,14.118738,33.404503,0.419229,0.000000,0.000000,none
3.245000,0.300000,0.000000,0.300000,0.300000,0.309634,0.309634,0.309634,0.000000,0.641096,0.641096,14.118804,33.435059,0.420777,0.000000,0.000000,none
3.250000,0.300000,0.000000,0.300000,0.300000,0.309604,0.309604,0.309604,0.000000,0.641016,0.641016,14.118871,33.465595,0.422325,0.000000,0.000000,none
3.255000,0.300000,0.000000,0.300000,0.300000,0.309574,0.309574,0.309574,0.000000,0.640936,0.640936,14.118937,33.496117,0.423873,0.000000,0.000000,none
3.260000,0.300000,0.000000,0.300000,0.300000,0.309543,0.309543,0.309543,0.000000,0.640856,0.640856,14.119005,33.526619,0.425421,0.000000,0.000000,none
3.265000,0.300000,0.000000,0.300000,0.300000,0.309512,0.309512,0.309512,0.000000,0.640776,0.640776,14.119074,33.557106,0.426969,0.000000,0.000000,none
3.270000,0.300000,0.000000,0.300000,0.300000,0.309481,0.309481,0.309481,0.000000,0.640696,0.640696,14.119143,33.587578,0.428516,0.000000,0.000000,none
3.275000,0.300000,0.000000,0.300000,0.300000,0.309449,0.309449,0.309449,0.000000,0.640616,0.640616,14.119211,33.618031,0.430063,0.000000,0.000000,none
3.280000,0.300000,0.000000,0.300000,0.300000,0.309418,0.309418,0.309418,0.000000,0.640536,0.640536,14.119281,33.648468,0.431610,0.000000,0.000000,none
3.285000,0.300000,0.000000,0.300000,0.300000,0.309386,0.309386,0.309386,0.000000,0.640456,0.640456,14.119351,33.678890,0.433157,0.000000,0.000000,none
3.290000,0.300000,0.000000,0.300000,0.300000,0.309354,0.309354,0.309354,0.000000,0.640376,0.640376,14.119422,33.709293,0.434704,0.000000,0.000000,none
3.295000,0.300000,0.000000,0.300000,0.300000,0.309321,0.309321,0.309321,0.000000,0.640296,0.640296,14.119493,33.739681,0.436251,0.000000,0.000000,none
3.300000,0.300000,0.000000,0.300000,0.300000,0.309289,0.309289,0.309289,0.000000,0.640216,0.640216,14.119565,33.770050,0.437797,0.000000,0.000000,none
3.305000,0.300000,0.000000,0.300000,0.300000,0.309256,0.309256,0.309256,0.000000,0.640136,0.640136,14.119637,33.800404,0.439343,0.000000,0.000000,none
3.310000,0.300000,0.000000,0.300000,0.300000,0.309223,0.309223,0.309223,0.000000,0.640056,0.640056,14.119710,33.830742,0.440889,0.000000,0.000000,none
3.315000,0.300000,0.000000,0.300000,0.300000,0.309190,0.309190,0.309190,0.000000,0.639976,0.639976,14.119782,33.861061,0.442435,0.000000,0.000000,none
3.320000,0.300000,0.000000,0.300000,0.300000,0.309156,0.309156,0.309156,0.000000,0.639896,0.639896,14.119856,33.891365,0.443981,0.000000,0.000000,none
3.325000,0.300000,0.000000,0.300000,0.300000,0.309123,0.309123,0.309123,0.000000,0.639816,0.639816,14.119930,33.921654,0.445527,0.000000,0.000000,none
3.330000,0.300000,0.000000,0.300000,0.300000,0.309089,0.309089,0.309089,0.000000,0.639736,0.639736,14.120005,33.951923,0.447072,0.000000,0.000000,none
3.335000,0.300000,0.000000,0.300000,0.300000,0.309055,0.309055,0.309055,0.000000,0.639656,0.639656,14.120079,33.982178,0.448618,0.000000,0.000000,none
3.340000,0.300000,0.000000,0.300000,0.300000,0.309021,0.309021,0.309021,0.000000,0.639576,0.639576,14.120153,34.012417,0.450163,0.000000,0.000000,none
3.345000,0.300000,0.000000,0.300000,0.300000,0.308987,0.308987,0.308987,0.000000,0.640912,0.640912,14.120230,34.042637,0.451708,0.000000,0.000000,none
3.350000,0.300000,0.000000,0.300000,0.300000,0.308972,0.308972,0.308972,0.000000,0.640848,0.640848,14.120262,34.072987,0.453252,0.000000,0.000000,none
3.355000,0.300000,0.000000,0.300000,0.300000,0.308957,0.308957,0.308957,0.000000,0.640784,0.640784,14.120296,34.103321,0.454797,0.000000,0.000000,none
3.360000,0.300000,0.000000,0.300000,0.300000,0.308941,0.308941,0.308941,0.000000,0.640720,0.640720,14.120330,34.133640,0.456342,0.000000,0.000000,none
3.365000,0.300000,0.000000,0.300000,0.300000,0.308925,0.308925,0.308925,0.000000,0.640656,0.640656,14.120365,34.163944,0.457887,0.000000,0.000000,none
3.370000,0.300000,0.000000,0.300000,0.300000,0.308908,0.308908,0.308908,0.000000,0.640592,0.640592,14.120401,34.194233,0.459431,0.000000,0.000000,none
3.375000,0.300000,0.000000,0.300000,0.300000,0.308891,0.308891,0.308891,0.000000,0.640528,0.640528,14.120440,34.224506,0.460975,0.000000,0.000000,none
3.380000,0.300000,0.000000,0.300000,0.300000,0.308874,0.308874,0.308874,0.000000,0.640464,0.640464,14.120478,34.254765,0.462520,0.000000,0.000000,none
3.385000,0.300000,0.000000,0.300000,0.300000,0.308856,0.308856,0.308856,0.000000,0.640400,0.640400,14.120517,34.285007,0.464064,0.000000,0.000000,none
3.390000,0.300000,0.000000,0.300000,0.300000,0.308838,0.308838,0.308838,0.000000,0.640336,0.640336,14.120557,34.315239,0.465608,0.000000,0.000000,none
3.395000,0.300000,0.000000,0.300000,0.300000,0.308819,0.308819,0.308819,0.000000,0.640272,0.640272,14.120598,34.345455,0.467152,0.000000,0.000000,none
3.400000,0.300000,0.000000,0.300000,0.300000,0.308800,0.308800,0.308800,0.000000,0.640208,0.640208,14.120640,34.375656,0.468696,0.000000,0.000000,none
3.405000,0.300000,0.000000,0.300000,0.300000,0.308781,0.308781,0.308781,0.000000,0.640144,0.640144,14.120682,34.405842,0.470240,0.000000,0.000000,none
3.410000,0.300000,0.000000,0.300000,0.300000,0.308761,0.308761,0.308761,0.000000,0.640080,0.640080,14.120726,34.436012,0.471784,0.000000,0.000000,none
3.415000,0.300000,0.000000,0.300000,0.300000,0.308741,0.308741,0.308741,0.000000,0.640016,0.640016,14.120770,34.466167,0.473328,0.000000,0.000000,none
3.420000,0.300000,0.000000,0.300000,0.300000,0.308721,0.308721,0.308721,0.000000,0.639952,0.639952,14.120814,34.496307,0.474871,0.000000,0.000000,none
3.425000,0.300000,0.000000,0.300000,0.300000,0.308700,0.308700,0.308700,0.000000,0.639888,0.639888,14.120860,34.526432,0.476415,0.000000,0.000000,none
3.430000,0.300000,0.000000,0.300000,0.300000,0.308679,0.308679,0.308679,0.000000,0.639824,0.639824,14.120906,34.556541,0.477958,0.000000,0.000000,none
3.435000,0.300000,0.000000,0.300000,0.300000,0.308658,0.308658,0.308658,0.000000,0.639760,0.639760,14.120953,34.586636,0.479502,0.000000,0.000000,none
3.440000,0.300000,0.000000,0.300000,0.300000,0.308636,0.308636,0.308636,0.000000,0.639696,0.639696,14.121000,34.616714,0.481045,0.000000,0.000000,none
3.445000,0.300000,0.000000,0.300000,0.300000,0.308614,0.308614,0.308614,0.000000,0.639632,0.639632,14.121049,34.646782,0.482588,0.000000,0.000000,none
3.450000,0.300000,0.000000,0.300000,0.300000,0.308592,0.308592,0.308592,0.000000,0.639568,0.639568,14.121098,34.676834,0.484131,0.000000,0.000000,none
3.455000,0.300000,0.000000,0.300000,0.300000,0.308570,0.308570,0.308570,0.000000,0.639504,0.639504,14.121146,34.706871,0.485674,0.000000,0.000000,none
3.460000,0.300000,0.000000,0.300000,0.300000,0.308547,0.308547,0.308547,0.000000,0.639440,0.639440,14.121197,34.736893,0.487216,0.000000,0.000000,none
3.465000,0.300000,0.000000,0.300000,0.300000,0.308524,0.308524,0.308524,0.000000,0.639376,0.639376,14.121247,34.766899,0.488759,0.000000,0.000000,none
3.470000,0.300000,0.000000,0.300000,0.300000,0.308501,0.308501,0.308501,0.000000,0.639312,0.639312,14.121298,34.796890,0.490302,0.000000,0.000000,none
3.475000,0.300000,0.000000,0.300000,0.300000,0.308477,0.308477,0.308477,0.000000,0.639248,0.639248,14.121349,34.826866,0.491844,0.000000,0.000000,none
3.480000,0.300000,0.000000,0.300000,0.300000,0.308454,0.308454,0.308454,0.000000,0.639184,0.639184,14.121402,34.856827,0.493386,0.000000,0.000000,none
3.485000,0.300000,0.000000,0.300000,0.300000,0.308430,0.308430,0.308430,0.000000,0.639120,0.639120,14.121454,34.886772,0.494928,0.000000,0.000000,none
3.490000,0.300000,0.000000,0.300000,0.300000,0.308406,0.308406,0.308406,0.000000,0.639056,0.639056,14.121508,34.916702,0.496470,0.000000,0.000000,none
3.495000,0.300000,0.000000,0.300000,0.300000,0.308381,0.308381,0.308381,0.000000,0.638992,0.638992,14.121561,34.946621,0.498012,0.000000,0.000000,none
3.500000,0.300000,0.000000,0.300000,0.300000,0.308357,0.308357,0.308357,0.000000,0.638928,0.638928,14.121615,34.976524,0.499554,0.000000,0.000000,none
3.505000,0.300000,0.000000,0.300000,0.300000,0.308332,0.308332,0.308332,0.000000,0.638864,0.638864,14.121670,35.006413,0.501096,0.000000,0.000000,none
3.510000,0.300000,0.000000,0.300000,0.300000,0.308307,0.308307,0.308307,0.000000,0.638800,0.638800,14.121725,35.036285,0.502637,0.000000,0.000000,none
3.515000,0.300000,0.000000,0.300000,0.300000,0.308282,0.308282,0.308282,0.000000,0.638736,0.638736,14.121780,35.066143,0.504179,0.000000,0.000000,none
3.520000,0.300000,0.000000,0.300000,0.300000,0.308256,0.308256,0.308256,0.000000,0.638672,0.638672,14.121837,35.095985,0.505720,0.000000,0.000000,none
3.525000,0.300000,0.000000,0.300000,0.300000,0.308231,0.308231,0.308231,0.000000,0.638608,0.638608,14.121893,35.125813,0.507261,0.000000,0.000000,none
3.530000,0.300000,0.000000,0.300000,0.300000,0.308205,0.308205,0.308205,0.000000,0.638544,0.638544,14.121949,35.155624,0.508802,0.000000,0.000000,none
3.535000,0.300000,0.000000,0.300000,0.300000,0.308179,0.308179,0.308179,0.000000,0.638480,0.638480,14.122006,35.185421,0.510343,0.000000,0.000000,none
3.540000,0.300000,0.000000,0.300000,0.300000,0.308153,0.308153,0.308153,0.000000,0.638416,0.638416,14.122064,35.215206,0.511884,0.000000,0.000000,none
3.545000,0.300000,0.000000,0.300000,0.300000,0.308127,0.308127,0.308127,0.000000,0.638352,0.638352,14.122122,35.244976,0.513425,0.000000,0.000000,none
3.550000,0.300000,0.000000,0.300000,0.300000,0.308100,0.308100,0.308100,0.000000,0.638288,0.638288,14.122179,35.274731,0.514965,0.000000,0.000000,none
3.555000,0.300000,0.000000,0.300000,0.300000,0.308074,0.308074,0.308074,0.000000,0.638224,0.638224,14.122238,35.304470,0.516505,0.000000,0.000000,none
3.560000,0.300000,0.000000,0.300000,0.300000,0.308047,0.308047,0.308047,0.000000,0.638160,0.638160,14.122296,35.334194,0.518046,0.000000,0.000000,none
3.565000,0.300000,0.000000,0.300000,0.300000,0.308020,0.308020,0.308020,0.000000,0.638096,0.638096,14.122355,35.363903,0.519586,0.000000,0.000000,none
3.570000,0.300000,0.000000,0.300000,0.300000,0.307993,0.307993,0.307993,0.000000,0.638032,0.638032,14.122416,35.393597,0.521126,0.000000,0.000000,none
3.575000,0.300000,0.000000,0.300000,0.300000,0.307966,0.307966,0.307966,0.000000,0.637968,0.637968,14.122475,35.423275,0.522666,0.000000,0.000000,none
3.580000,0.300000,0.000000,0.300000,0.300000,0.307939,0.307939,0.307939,0.000000,0.637904,0.637904,14.122535,35.452938,0.524205,0.000000,0.000000,none
3.585000,0.300000,0.000000,0.300000,0.300000,0.307911,0.307911,0.307911,0.000000,0.637840,0.637840,14.122595,35.482590,0.525745,0.000000,0.000000,none
3.590000,0.300000,0.000000,0.300000,0.300000,0.307884,0.307884,0.307884,0.000000,0.637776,0.637776,14.122656,35.512226,0.527284,0.000000,0.000000,none
3.595000,0.300000,0.000000,0.300000,0.300000,0.307856,0.307856,0.307856,0.000000,0.637712,0.637712,14.122717,35.541847,0.528823,0.000000,0.000000,none
3.600000,0.300000,0.000000,0.300000,0.300000,0.307828,0.307828,0.307828,0.000000,0.637648,0.637648,14.122778,35.571453,0.530363,0.000000,0.000000,none
3.605000,0.300000,0.000000,0.300000,0.300000,0.307801,0.307801,0.307801,0.000000,0.637584,0.637584,14.122839,35.601044,0.531902,0.000000,0.000000,none
3.610000,0.300000,0.000000,0.300000,0.300000,0.307772,0.307772,0.307772,0.000000,0.637520,0.637520,14.122901,35.630619,0.533440,0.000000,0.000000,none
3.615000,0.300000,0.000000,0.300000,0.300000,0.307744,0.307744,0.307744,0.000000,0.637456,0.637456,14.122963,35.660179,0.534979,0.000000,0.000000,none
3.620000,0.300000,0.000000,0.300000,0.300000,0.307716,0.307716,0.307716,0.000000,0.637392,0.637392,14.123025,35.689728,0.536518,0.000000,0.000000,none
3.625000,0.300000,0.000000,0.300000,0.300000,0.307688,0.307688,0.307688,0.000000,0.637328,0.637328,14.123087,35.719261,0.538056,0.000000,0.000000,none
3.630000,0.300000,0.000000,0.300000,0.300000,0.307659,0.307659,0.307659,0.000000,0.637264,0.637264,14.123150,35.748779,0.539594,0.000000,0.000000,none
3.635000,0.300000,0.000000,0.300000,0.300000,0.307631,0.307631,0.307631,0.000000,0.637200,0.637200,14.123213,35.778282,0.541133,0.000000,0.000000,none
3.640000,0.300000,0.000000,0.300000,0.300000,0.307602,0.307602,0.307602,0.000000,0.637136,0.637136,14.123276,35.807770,0.542671,0.000000,0.000000,none
3.645000,0.300000,0.000000,0.300000,0.300000,0.307573,0.307573,0.307573,0.000000,0.637072,0.637072,14.123339,35.837242,0.544209,0.000000,0.000000,none
3.650000,0.300000,0.000000,0.300000,0.300000,0.307545,0.307545,0.307545,0.000000,0.637008,0.637008,14.123402,35.866699,0.545746,0.000000,0.000000,none
3.655000,0.300000,0.000000,0.300000,0.300000,0.307516,0.307516,0.307516,0.000000,0.636944,0.636944,14.123466,35.896145,0.547284,0.000000,0.000000,none
3.660000,0.300000,0.000000,0.300000,0.300000,0.307487,0.307487,0.307487,0.000000,0.636880,0.636880,14.123529,35.925575,0.548821,0.000000,0.000000,none
3.665000,0.300000,0.000000,0.300000,0.300000,0.307458,0.307458,0.307458,0.000000,0.636816,0.636816,14.123593,35.954990,0.550359,0.000000,0.000000,none
3.670000,0.300000,0.000000,0.300000,0.300000,0.307429,0.307429,0.307429,0.000000,0.636752,0.636752,14.123657,35.984390,0.551896,0.000000,0.000000,none
3.675000,0.300000,0.000000,0.300000,0.300000,0.307399,0.307399,0.307399,0.000000,0.636688,0.636688,14.123722,36.013775,0.553433,0.000000,0.000000,none
3.680000,0.300000,0.000000,0.300000,0.300000,0.307370,0.307370,0.307370,0.000000,0.636624,0.636624,14.123786,36.043144,0.554970,0.000000,0.000000,none
3.685000,0.300000,0.000000,0.300000,0.300000,0.307341,0.307341,0.307341,0.000000,0.636560,0.636560,14.123851,36.072498,0.556506,0.000000,0.000000,none
3.690000,0.300000,0.000000,0.300000,0.300000,0.307311,0.307311,0.307311,0.000000,0.636496,0.636496,14.123916,36.101841,0.558043,0.000000,0.000000,none
3.695000,0.300000,0.000000,0.300000,0.300000,0.307282,0.307282,0.307282,0.000000,0.636432,0.636432,14.123981,36.131168,0.559579,0.000000,0.000000,none
3.700000,0.300000,0.000000,0.300000,0.300000,0.307252,0.307252,0.307252,0.000000,0.636368,0.636368,14.124045,36.160480,0.561116,0.000000,0.000000,none
3.705000,0.300000,0.000000,0.300000,0.300000,0.307222,0.307222,0.307222,0.000000,0.636304,0.636304,14.124111,36.189777,0.562652,0.000000,0.000000,none
3.710000,0.300000,0.000000,0.300000,0.300000,0.307193,0.307193,0.307193,0.000000,0.636240,0.636240,14.124176,36.219059,0.564188,0.000000,0.000000,none
3.715000,0.300000,0.000000,0.300000,0.300000,0.307163,0.307163,0.307163,0.000000,0.636176,0.636176,14.124242,36.248325,0.565723,0.000000,0.000000,none
3.720000,0.300000,0.000000,0.300000,0.300000,0.307133,0.307133,0.307133,0.000000,0.636112,0.636112,14.124308,36.277580,0.567259,0.000000,0.000000,none
3.725000,0.300000,0.000000,0.300000,0.300000,0.307103,0.307103,0.307103,0.000000,0.636048,0.636048,14.124373,36.306820,0.568795,0.000000,0.000000,none
3.730000,0.300000,0.000000,0.300000,0.300000,0.307073,0.307073,0.307073,0.000000,0.635984,0.635984,14.124439,36.336044,0.570330,0.000000,0.000000,none
3.735000,0.300000,0.000000,0.300000,0.300000,0.307043,0.307043,0.307043,0.000000,0.635920,0.635920,14.124506,36.365253,0.571865,0.000000,0.000000,none
3.740000,0.300000,0.000000,0.300000,0.300000,0.307013,0.307013,0.307013,0.000000,0.635856,0.635856,14.124572,36.394447,0.573400,0.000000,0.000000,none
3.745000,0.300000,0.000000,0.300000,0.300000,0.306983,0.306983,0.306983,0.000000,0.637208,0.637208,14.124638,36.423626,0.574935,0.000000,0.000000,none
3.750000,0.300000,0.000000,0.300000,0.300000,0.306972,0.306972,0.306972,0.000000,0.637160,0.637160,14.124661,36.452934,0.576470,0.000000,0.000000,none
3.755000,0.300000,0.000000,0.300000,0.300000,0.306961,0.306961,0.306961,0.000000,0.637112,0.637112,14.124685,36.482231,0.578005,0.000000,0.000000,none
3.760000,0.300000,0.000000,0.300000,0.300000,0.306950,0.306950,0.306950,0.000000,0.637064,0.637064,14.124710,36.511513,0.579540,0.000000,0.000000,none
3.765000,0.300000,0.000000,0.300000,0.300000,0.306938,0.306938,0.306938,0.000000,0.637016,0.637016,14.124736,36.540783,0.581074,0.000000,0.000000,none
3.770000,0.300000,0.000000,0.300000,0.300000,0.306927,0.306927,0.306927,0.000000,0.636968,0.636968,14.124762,36.570042,0.582609,0.000000,0.000000,none
3.775000,0.300000,0.000000,0.300000,0.300000,0.306914,0.306914,0.306914,0.000000,0.636920,0.636920,14.124789,36.599285,0.584144,0.000000,0.000000,none
3.780000,0.300000,0.000000,0.300000,0.300000,0.306902,0.306902,0.306902,0.000000,0.636872,0.636872,14.124817,36.628517,0.585678,0.000000,0.000000,none
3.785000,0.300000,0.000000,0.300000,0.300000,0.306889,0.306889,0.306889,0.000000,0.636824,0.636824,14.124846,36.657734,0.587213,0.000000,0.000000,none
3.790000,0.300000,0.000000,0.300000,0.300000,0.306875,0.306875,0.306875,0.000000,0.636776,0.636776,14.124874,36.686939,0.588747,0.000000,0.000000,none
3.795000,0.300000,0.000000,0.300000,0.300000,0.306862,0.306862,0.306862,0.000000,0.636728,0.636728,14.124904,36.716133,0.590281,0.000000,0.000000,none
3.800000,0.300000,0.000000,0.300000,0.300000,0.306848,0.306848,0.306848,0.000000,0.636680,0.636680,14.124934,36.745312,0.591815,0.000000,0.000000,none
3.805000,0.300000,0.000000,0.300000,0.300000,0.306834,0.306834,0.306834,0.000000,0.636632,0.636632,14.124966,36.774479,0.593350,0.000000,0.000000,none
3.810000,0.300000,0.000000,0.300000,0.300000,0.306820,0.306820,0.306820,0.000000,0.636584,0.636584,14.124997,36.803631,0.594884,0.000000,0.000000,none
3.815000,0.300000,0.000000,0.300000,0.300000,0.306805,0.306805,0.306805,0.000000,0.636536,0.636536,14.125030,36.832771,0.596418,0.000000,0.000000,none
3.820000,0.300000,0.000000,0.300000,0.300000,0.306790,0.306790,0.306790,0.000000,0.636488,0.636488,14.125062,36.861900,0.597952,0.000000,0.000000,none
3.825000,0.300000,0.000000,0.300000,0.300000,0.306775,0.306775,0.306775,0.000000,0.636440,0.636440,14.125095,36.891014,0.599486,0.000000,0.000000,none
3.830000,0.300000,0.000000,0.300000,0.300000,0.306759,0.306759,0.306759,0.000000,0.636392,0.636392,14.125130,36.920116,0.601019,0.000000,0.000000,none
