slope_deg,longitudinal_accel_mps2,speed_mps,turn_radius_m,yaw_rate_radps,lateral_accel_mps2,required_uphill_force_n,motor_torque_each_nm,continuous_torque_safety_factor,traction_safety_factor,resultant_lean_deg,inner_wheel_speed_mps,outer_wheel_speed_mps,head_combined_load_n,magnetic_retention_safety_factor,pass,check_continuous_torque,check_wheel_shell_traction,check_resultant_lean,check_wheel_speed,check_magnetic_head_combined_shock
4.0,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,8.273091702183804,0.2757697234061268,2.175728330830496,13.53786516961198,4.05355216167406,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
4.0,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,9.199391702183803,0.30664639007279343,1.9566511115867649,12.174718027650982,4.629121849805309,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.0,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,10.125691702183804,0.33752305673946015,1.777656334936402,11.06097275071539,5.2052593010153245,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.0,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,11.051991702183802,0.3683997234061267,1.6286657179124844,10.133920022566569,5.781392701546452,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.0,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,11.978291702183803,0.3992763900727935,1.5027184549795491,9.350248164317195,6.357116506634197,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.0,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,12.904591702183804,0.43015305673946014,1.3948523452279327,8.679081259196026,6.932123139647468,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.0,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,13.830891702183802,0.46102972340612675,1.3014345269696475,8.097814834477807,7.50616608093454,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.0,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,14.757191702183803,0.4919063900727935,1.2197442686426792,7.5895198937766715,8.07903876441177,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.5,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,8.993744115610195,0.29979147052033983,2.001391163526422,12.453100573053293,4.547647586182155,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,True,True,True,True,True,True
4.5,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,9.920044115610196,0.33066813718700655,1.8145080596642884,11.290272371244463,5.12411124463175,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.5,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,10.846344115610195,0.3615448038536732,1.65954535538792,10.326059989080393,5.70064072339906,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.5,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,11.772644115610195,0.3924214705203399,1.5289683288848004,9.51358071306098,6.276811026327254,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.5,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,12.698944115610194,0.4232981371870065,1.417440681377082,8.819630906346289,6.8523027009972965,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.5,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,13.625244115610196,0.45417480385367326,1.321077248030934,8.220036209970258,7.42686157090453,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
