time_s,x_m,y_m,heading_deg,left_mps,right_mps
1.6900000000000013,0.15623804264767072,0.4734447329105773,36.3112002664159,0.241875,0.35812499999999997
1.7000000000000013,0.1580236076611358,0.475855491625731,36.52605943958996,0.241875,0.35812499999999997
1.7100000000000013,0.1598182004438551,0.4782595375371503,36.74091861276402,0.241875,0.35812499999999997
1.7200000000000013,0.16162179575939722,0.48065683683797916,36.95577778593808,0.241875,0.35812499999999997
1.7300000000000013,0.16343436824473276,0.4830473558162357,37.17063695911214,0.241875,0.35812499999999997
1.7400000000000013,0.165255892410591,0.48543106085528615,37.3854961322862,0.241875,0.35812499999999997
1.7500000000000013,0.16708634264181838,0.4878079184343177,37.60035530546026,0.241875,0.35812499999999997
1.7600000000000013,0.16892569319773867,0.49017789512880977,37.815214478634324,0.241875,0.35812499999999997
1.7700000000000014,0.17077391821251503,0.4925409576110042,38.03007365180838,0.241875,0.35812499999999997
1.7800000000000014,0.1726309916955136,0.49489707265037375,38.24493282498244,0.241875,0.35812499999999997
1.7900000000000014,0.17449688753166917,0.49724620711408957,38.459791998156504,0.241875,0.35812499999999997
1.8000000000000014,0.17637157948185228,0.4995883279674869,38.67465117133057,0.241875,0.35812499999999997
1.8100000000000014,0.17825504118323826,0.5019234022745299,38.88951034450462,0.241875,0.35812499999999997
1.8200000000000014,0.18014724614967798,0.5042513971982746,39.104369517678684,0.241875,0.35812499999999997
1.8300000000000014,0.18204816777207028,0.5065722800013307,39.319228690852746,0.241875,0.35812499999999997
1.8400000000000014,0.1839577793187362,0.508886018046322,39.53408786402681,0.241875,0.35812499999999997
1.8500000000000014,0.1858760539357948,0.5111925787963455,39.748947037200864,0.241875,0.35812499999999997
1.8600000000000014,0.18780296464754087,0.5134919298154286,39.963806210374926,0.241875,0.35812499999999997
1.8700000000000014,0.18973848435682433,0.5157840387689854,40.17866538354899,0.241875,0.35812499999999997
1.8800000000000014,0.19168258584543116,0.5180688734242715,40.39352455672305,0.241875,0.35812499999999997
1.8900000000000015,0.1936352417744662,0.5203464016508375,40.608383729897106,0.241875,0.35812499999999997
1.9000000000000015,0.19559642468473762,0.5226165914209798,40.82324290307117,0.241875,0.35812499999999997
1.9100000000000015,0.19756610699714305,0.5248794108101925,41.03810207624523,0.241875,0.35812499999999997
1.9200000000000015,0.19954426101305747,0.5271348279976152,41.25296124941929,0.241875,0.35812499999999997
1.9300000000000015,0.2015308589147226,0.5293828112664808,41.46782042259335,0.241875,0.35812499999999997
1.9400000000000015,0.20352587276563822,0.5316233290045617,41.68267959576741,0.241875,0.35812499999999997
1.9500000000000015,0.2055292745109549,0.5338563497046139,41.89753876894147,0.241875,0.35812499999999997
1.9600000000000015,0.2075410359778686,0.5360818419648209,42.112397942115535,0.241875,0.35812499999999997
1.9700000000000015,0.20956112887601688,0.5382997744892343,42.32725711528959,0.241875,0.35812499999999997
1.9800000000000015,0.21158952479787663,0.5405101160882145,42.54211628846365,0.241875,0.35812499999999997
1.9900000000000015,0.21362619521916362,0.5427128356788694,42.756975461637715,0.241875,0.35812499999999997
2.0000000000000013,0.21567111149923363,0.5449079022854909,42.97183463481177,0.241875,0.35812499999999997
2.010000000000001,0.21772424488148515,0.547095285039991,43.18669380798583,0.241875,0.35812499999999997
2.020000000000001,0.21978556649376385,0.5492749531823359,43.401552981159895,0.241875,0.35812499999999997
2.0300000000000007,0.2218550473487685,0.551446876060978,43.61641215433396,0.241875,0.35812499999999997
2.0400000000000005,0.22393265834445872,0.5536110231332878,43.83127132750801,0.241875,0.35812499999999997
2.0500000000000003,0.22601837026446409,0.5557673639659828,44.046130500682075,0.241875,0.35812499999999997
2.06,0.2281121537784951,0.5579158682355555,44.26098967385614,0.241875,0.35812499999999997
2.07,0.23021397944275562,0.5600565057287,44.4758488470302,0.241875,0.35812499999999997
2.0799999999999996,0.23232381770035684,0.5621892463427368,44.690708020204255,0.241875,0.35812499999999997
2.0899999999999994,0.23444163888173308,0.5643140600860362,44.90556719337832,0.241875,0.35812499999999997
2.099999999999999,0.23656741320505884,0.5664309170784401,45.12042636655238,0.241875,0.35812499999999997
2.109999999999999,0.23870111077666775,0.5685397875516817,45.33528553972644,0.241875,0.35812499999999997
2.1199999999999988,0.24084270159147286,0.5706406418498048,45.5501447129005,0.241875,0.35812499999999997
2.1299999999999986,0.24299215553338863,0.5727334504295805,45.76500388607456,0.241875,0.35812499999999997
